"What is   opportunistic  screening, discuss its advantages? (2+3)",4-A,LOW,SE
Define Screening . Mention three uses of screening with a exampLE for each.,4-A,LOW,SA
Describe the concept of  œLEad Time    with an exampLE.,4-A,MEDIUM,SA
Define Screening. What are the aims of Screening for a disease?,4-A,LOW,SA
What is meant by Mass Screening? Give two exampLEs.,4-A,MEDIUM,SA
What is HIGH risk screening? Give three exampLEs.,4-A,MEDIUM,SA
Describe Multi-phasic screening with an exampLE,4-A,MEDIUM,SA
Describe Opportunistic screening?Give three exampLEs.,4-A,LOW,SA
Describe the criteria for a disease to be screened and for a test to be accepted as a screening test. (5+5),4-B,MEDIUM,LE
What is meant by Validity of a screening test?,4-B,MEDIUM,SA
Define Sensitivity and Specificity of a screening test.,4-B,MEDIUM,SA
