Discuss the differential diagnosis of globular mass in lateral aspect of neck,4-A,MEDIUM,SE
Describe the management of metastatic lymph node in neck,4-A,HIGH,SE
Describe the management of solitary nodule thyroid,4-A,MEDIUM,SE
Describe the management of multinodular goiter,4-A,MEDIUM,SE
"Describe the etiopathogenesis , clinical features and management of thyroglossal cyst  (1+2+2)",4-A,MEDIUM,SE
Mention the clinical features and management of Lingual thyroid (1.5+1.5),4-A,HIGH,SA
What is Sistrunk operation? HIGHlight the principle behind it? (2+1),4-A,MEDIUM,SA
Mention the etiology and clinical features of Branchial cyst. (1.5+1.5),4-A,MEDIUM,SA
Draw labelled Histological picture of Tubercular granuloma.,4-A,MEDIUM,SA
What is Cold abscess? How will you manage a case of cold abscess in neck. (1+2),4-A,LOW,SA
What is etiology of Laryngocoele? Mention the various types. (1.5+1.5),4-A,MEDIUM,SA
What is the etiology of Cystic hygroma of neck? Mention the clinical features and management. (1+2),4-A,HIGH,SA
Enumerate the premalignant lesions and oncological subsites in oral cavity,4-B,LOW,SE
"Describe the etiopathogenesis , clinical features and management of ORAL submucous fibrosis (1.5+1.5+2)",4-B,MEDIUM,SE
"Describe the etiology , clinical features and management of submandibular sialo lithiasis (1.5+1.5+2)",4-B,MEDIUM,SE
Discuss Differential diagnosis of ulcer in oral cavity,4-B,MEDIUM,SE
Describe the course of facial nerve in parotid and HIGHlight the surgical landmarks for it (3+2),4-B,MEDIUM,SE
Clinical features and management of Aphthous ulcers. (1.5+1.5),4-B,MEDIUM,SA
Etiology clinical feature and management of Oral thrush. (1+1+1),4-B,MEDIUM,SA
Etiology and management of Leukoplakia of oral cavity. (1.5+1.5),4-B,MEDIUM,SA
Rule of 10 in cleft lip,4-B,HIGH,SA
What is Ranula? How will you manage it? (1.5+1.5),4-B,HIGH,SA
Crocodile tears,4-B,HIGH,SA
Etiology and management of Gustatory sweating. (1.5+1.5),4-B,HIGH,SA
What is Ankyloglossia? Enumerate its causes. (1+2),4-B,LOW,SA
What is Trismus? Enumerate its causes. (1+2),4-B,MEDIUM,SA
Enumerate the clinical features of Pleomorphic adenoma. What is the treatment. (2+1),4-B,MEDIUM,SA
Enumerate the components of Waldeyer's ring. Describe the anatomy of tonsil. HIGHlight clinical significance of crypts in the tonsil (4+4+2),4-C,LOW,LE
Enumerate indications contraindications and complications of tonsillectomy (3+2+5),4-C,LOW,LE
Describe the etiology clinical features and management of acute retropharyngeal abscess (2+3+5),4-C,LOW,LE
Discuss the differential diagnosis of patch on a tonsil. Describe the management of such a patient (5+5),4-C,LOW,LE
Describe the etiology clinical features and management of peritonsillar abscess (1+2+2),4-C,LOW,SE
Describe the etiology clinical features and management of chronic retropharyngeal abscess (1+2+2),4-C,LOW,SE
Describe the etiology clinical features and management of parapharyngeal abscess (1+2+2),4-C,LOW,SE
Describe the etiology clinical features and management of Ludwig's angina (1+2+2),4-C,LOW,SE
List out differences between a tonsil and lymph node,4-C,LOW,SE
List out differences between a Faucial tonsil and Adenoid,4-C,LOW,SE
List out the causes of unilateral tonsillar enlargement. And list out indications for unilateral tonsillectomy (2+3),4-C,MEDIUM,SE
"Describe the etiology, clinical features and management of pharyngeal pouch (1+2+2)",4-C,MEDIUM,SE
"Enumerate the causes of ulcer on tonsil and describe etiology, clinical features and management of any one of them. (2+3)",4-C,MEDIUM,SE
Enumerate the causes and management of obstructive sleep apnoea (2+3),4-C,MEDIUM,SE
Enumerate the causes of Reactionary haemorrhage after Tonsillectomy. How will you manage it? (1.5+3.5),4-C,MEDIUM,SE
What is the etiology of Secondary haemorrhage folLOWing tonsillectomy? How will you manage it? (1+2),4-C,LOW,SA
What is Passavant's ridge? What is its clinical significance?  (1.5+1.5),4-C,LOW,SA
Enumerate the features of Adenoid facies,4-C,LOW,SA
Enumerate the Cardinal signs of chronic tonsillitis,4-C,MEDIUM,SA
Location and clinical significance of Lingual tonsils. (1+2),4-C,MEDIUM,SA
Eumerate the causes for Halitosis,4-C,MEDIUM,SA
What is Killians dehiscence? HIGHlight its clinical significance. (1.5+1.5),4-C,MEDIUM,SA
Describe Irvin Moore's sign. HIGHlight its clinical significance. (1.5+1.5),4-C,LOW,SA
What is Zenker's diverticulum? Mention the etiology and one treatment for it. (1+1+1),4-C,LOW,SA
Clinical features of adenoid hypertrophy,4-C,HIGH,SA
Enumerate the causes of nasal regurgitation,4-C,MEDIUM,SA
What is the etiology of Stylalgia? What is its management? (1+2),4-C,MEDIUM,SA
Etiology and Clinical features of Keratosis Pharyngis. (1.5+1.5),4-C,MEDIUM,SA
What is Dohlman's operation? In which condition will you perform it? (1.5+1.5),4-C,MEDIUM,SA
What is the etiology of Trench Mouth? How will you manage it? (1.5+1.5),4-C,MEDIUM,SA
What is the etiology of Vincent's angina? How will you manage it? (1.5+1.5),4-C,MEDIUM,SA
Mention the clinical types of Pharyngeal Diphtheria. How will you manage it? (1+2),4-C,MEDIUM,SA
Globus pharyngeus,4-C,MEDIUM,SA
