Immediate restraint of a mentally ill person.,18-J,MEDIUM,SA
Voluntary admission to mental hospital.,18-J,MEDIUM,SA
Holograph will and its medicolegal importance.1+2,18-K,MEDIUM,SA
Define McNaughten’s rule.,18-L,MEDIUM,SA
Discuss “doctrine of diminished responsibility” of an insane person,18-L,HIGH,SE
Define automatism.,18-N,MEDIUM,SA
Define somnolentia,18-O,MEDIUM,SA
Define somnambulism.,18-M,MEDIUM,SA
Define poison. Draw a neat labelled diagram of stomach wash tube and explain the procedure of gastric lavage. Enumerate contraindications for gastric lavage. 1+2+4+3,19-A,MEDIUM,LE
Classify poisons with suitable example. What are the duties of a doctor in a case of suspected poisoning.5+5,19-B,MEDIUM,LE
How do you diagnose poisoning in the living and dead? What are materials to be preserved in the casualty while treating and what are the viscera to be preserved for chemical analysis during autopsy in a case of poisoning.3+3+4,19-A,MEDIUM,LE
Describe the medical and legal responsibilities of a doctor in a case of suspected poisoning.,19-B,MEDIUM,SE
Describe  the legal duties of a doctor while treating a case of suspected poisoning? Discuss general principles of treatment of acute poisoning.,19-B,MEDIUM,SE
Mention the characters of ideal suicidal poison.,19-A,LOW,SA
Enumerate the routes of administration of poison.,19-A,LOW,SE
Describe the mechanism of action of poisons.,19-A,LOW,SE
Mention  the characters of ideal homicidal poison.,19-A,LOW,SA
Describe procedure for gastric lavage. Enumerate the contraindications of its use.3+2,19-A,HIGH,SE
Classify antidotes. How do you treat a case of organophosphorus poisoning.2+3,19-A,MEDIUM,SE
Describe the various routes of excretion of poisons from the body. What methods can be adopted to enhance excretion of poisons.3+2,19-A,MEDIUM,SE
Discuss the diagnosis of poisoning in living.,19-A,MEDIUM,SE
Discuss the diagnosis of poisoning in dead.,19-A,MEDIUM,SE
Mention the indications and contraindications of gastric lavage.,19-A,MEDIUM,SE
"Define and classify antidotes. Describe mode of action of each group, including chelating agents with examples.1+2+2",19-A,MEDIUM,SE
Explain mechanical/physical antidotes with examples.,19-A,MEDIUM,SE
Define chelating agents. Describe  briefly.,19-A,MEDIUM,SE
Name poisons whose symptoms resemble natural diseases.,19-A,MEDIUM,SA
Name three stupefying agents.,19-A,MEDIUM,SA
Name three cattle poison.,19-A,MEDIUM,SA
Name three arrow poisons.,19-A,MEDIUM,SA
Name three aphrodisiacs.,19-A,HIGH,SA
What are the signs and symptoms in a patient which arouse suspicion of poisoning.,19-A,MEDIUM,SA
Name three contraindications of gastric lavage.,19-A,MEDIUM,SA
Mechanism of action of activated charcoal.,19-A,MEDIUM,SA
"Describe the mechanism of action, signs and symptoms, diagnosis and treatment of organophosphorus insecticide poisoning.2+3+5",19-C,LOW,LE
Describe postmortem findings in case of organophosphorus compound poisoning.,19-C,MEDIUM,SE
Describe signs and symptoms of aluminium phosphide poisoning.,19-C,LOW,SE
Describe treatment of oxalic acid poisoning.,19-D,LOW,SE
Describe the postmortem appearance of gastrointestinal tract folLOWing sulphuric acid ingestion.,19-D,MEDIUM,SE
Explain briefly vitriolage and its medicolegal importance.,19-D,MEDIUM,SA
Mention signs and symptoms of oxalic acid poisoning.,19-D,MEDIUM,SA
Mention signs and symptoms of carbolic acid poisoning.,19-D,MEDIUM,SA
Explain xanthoproteic reaction.,19-D,LOW,SA
Enumerate differences between arsenic poisoning and cholera.,19-E,MEDIUM,SE
Describe the signs and symptoms of chronic mercury poisoning.,19-E,MEDIUM,SE
Describe the signs and symptoms of chronic arsenic poisoning.,19-E,MEDIUM,SE
Describe the signs and symptoms of chronic lead poisoning.,19-E,MEDIUM,SE
Explain punctate basophilia.,19-E,LOW,SA
Explain burtonian line.,19-E,LOW,SA
Enumerate the differences between white phosphorus and red phosphorous.,19-E,LOW,SA
What is phossy jaw? Describe the lesion.1+2,19-F,LOW,SA
Classify the poisons belonging to the organic irritant group. Describe the first aid and treatment of cobra bite.3+7,19-G,LOW,LE
Mention the differences between the poisonous and non poisonous snakes. Outline the treatment of cobra snake bite poisoning.5+5,19-G,LOW,LE
Describe the clinical features and management of a viperine snake bite. ,19-G,LOW,SE
Differences between poisonous and non poisonous snakes.,19-G,LOW,SE
Mention the composition of snake venom.,19-G,MEDIUM,SE
Explain polyvalent antisnake venom.,19-G,MEDIUM,SA
List the differences between cobra bite and viper bite.,19-G,MEDIUM,SE
"Mention signs, symptoms and treatment of scorpion sting.1+1+3",19-G,MEDIUM,SE
Explain 'Suis' in cattle poisons.,19-G,MEDIUM,SA
Briefly explain mechanism of action of ricinus communis.,19-G,MEDIUM,SA
Mention two active principles in marking nut.,19-G,MEDIUM,SA
Medicolegal importance of semecarpus anacardium poisoning.,19-G,MEDIUM,SA
Describe the signs and symptoms and treatment and postmortem findings in case of methyl alcohol poisoning.2+5+3,19-H,LOW,LE
Describe the signs and symptoms of opium poisoning.,19-H,LOW,SE
Explain briefly three types of heroin and its treatment heroin poisonong. 3+2,19-H,LOW,SE
Describe the signs and symptoms and treatment of a case of acute barbiturate poisoning. Describe the postmortem appearances in a case of death due to acute barbiturate poisoning.5+5,19-H,LOW,LE
Explain alcohol gaze nystagmus.,19-H,LOW,SA
Enumerate the various stages of alcohol intoxication.,19-H,LOW,SE
Discuss delirium tremens.,19-H,MEDIUM,SE
Explain McEwan's sign.,19-H,LOW,SA
Explain the mechanism of breath analyser.,19-H,MEDIUM,SA
Definition of drunkunness.,19-H,MEDIUM,SA
Explain drunkenness with its medicolegal aspects,19-H,MEDIUM,SA
Explain widmark formula.,19-H,MEDIUM,SA
Explain Henry’s Law.,19-H,MEDIUM,SA
Differences between seeds of datura and capsicum seeds.,19-H,LOW,SA
"Describe the manifestations, treatment and medicolegal importance of datura poisoning.3+3+4",19-I,LOW,LE
Describe the signs and symptoms of atropine poisoning.,19-I,LOW,SE
Discuss medicolegal importance of datura poisoning,19-I,LOW,SA
Name the stupyfying poison and why it is called as ideal road side poison.,19-I,LOW,SA
Mention the various preparations of cannabis.,19-I,MEDIUM,SE
Describe the signs and symptoms of chronic cocaine poisoning.,19-I,LOW,SE
Explain run amok.,19-I,LOW,SA
Explain magnan's symptom/cocaine bugs.,19-I,LOW,SA
Define addiction.,19-J,LOW,SA
Define habituation.,19-J,LOW,SA
Discuss the investigation of drug abuse deaths.,19-J,MEDIUM,SE
Explain body stuffer syndrome.,19-J,LOW,SE
Discuss the body packers syndrome.,19-J,LOW,SE
Differences between drug addiction and drug habituation.,19-J,MEDIUM,SA
Describe the signs and symptoms of strychnine poisoning.,19-K,MEDIUM,SE
Mechanism of action of strychnine poison.,19-K,MEDIUM,SA
Enumerate the differences between strychnine poisoning and tetanus.,19-K,MEDIUM,SE
Mention the signs and symptoms of aconite poisoning.,19-L,LOW,SA
What do you mean by hippus. Mention in which poison it is seen?,19-L,LOW,SA
Describe the symptoms of carbon monoxide poisoning.,19-M,LOW,SE
Explain the treatment of cyanide poisoning.,19-M,LOW,SE
Mention the three war gases.,19-M,LOW,SA
Mention the list of nerve gases.,19-M,HIGH,SA
Describe the signs and symptoms of botulism.,19-O,LOW,SE
"Describe signs, symptoms, and medicolegal importance of lathyrus sativus(Kesari Dhal).1+2+2",19-O,MEDIUM,SE
"Describe signs, symptoms, and medicolegal importance of argemone mexicana.1+2+2",19-O,MEDIUM,SE
